Id;Name; Latitude ; Longitude ;Height (m);Active;PrecipStation;PrecipLink
81640;Ursholmen;58.83;11;6;Nej;5-81640-Ursholmen.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/81640/period/corrected-archive/data.csv
64290;Urshult-Kunninge;56.48;14.8;145;Nej;5-64290-Urshult-Kunninge.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/64290/period/corrected-archive/data.csv
64400;Uråsa;56.68;14.95;167;Nej;5-64400-Uråsa.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/64400/period/corrected-archive/data.csv
55570;Utklippan;55.95;15.7;6;Nej;5-55570-Utklippan.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/55570/period/corrected-archive/data.csv
95640;Uttersberg;59.75;15.67;95;Nej;5-95640-Uttersberg.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/95640/period/corrected-archive/data.csv
107450;Utvalnäs Aut;60.75;17.36;5;Nej;5-107450-Utvalnäs_Aut.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/107450/period/corrected-archive/data.csv
88570;Utö;58.95;18.27;40;Nej;5-88570-Utö.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/88570/period/corrected-archive/data.csv
84710;Vad;58.57;14.02;85;Nej;5-84710-Vad.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/84710/period/corrected-archive/data.csv
84270;Vadstena D;58.45;14.89;89.999;Ja;5-84270-Vadstena_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/84270/period/corrected-archive/data.csv
87610;Vagnhärad D;58.94;17.46;25.568;Ja;5-87610-Vagnhärad_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/87610/period/corrected-archive/data.csv
78030;Valar;57.03;18.22;15;Nej;5-78030-Valar.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/78030/period/corrected-archive/data.csv
86130;Valdemarsvik;58.21;16.58;10;Nej;5-86130-Valdemarsvik.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/86130/period/corrected-archive/data.csv
86530;Valinge;58.79;16.68;20;Nej;5-86530-Valinge.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/86530/period/corrected-archive/data.csv
96000;Valla;59.02;16.37;50;Nej;5-96000-Valla.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/96000/period/corrected-archive/data.csv
133100;Vallbo;63.15;13.07;557;Ja;5-133100-Vallbo.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/133100/period/corrected-archive/data.csv
98310;Vallentuna;59.52;18.08;25.728;Ja;5-98310-Vallentuna.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/98310/period/corrected-archive/data.csv
112070;Vallsjön;61.12;12.87;470;Nej;5-112070-Vallsjön.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/112070/period/corrected-archive/data.csv
116320;Vallsta;61.52;16.37;120;Nej;5-116320-Vallsta.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/116320/period/corrected-archive/data.csv
144040;Valsjöbyn;64.07;14.14;330;Ja;5-144040-Valsjöbyn.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/144040/period/corrected-archive/data.csv
63060;Vanneberga;56.08;13.92;35;Nej;5-63060-Vanneberga.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/63060/period/corrected-archive/data.csv
72080;Varberg;57.11;12.3;33.965;Ja;5-72080-Varberg.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/72080/period/corrected-archive/data.csv
93240;Varpnäs;59.4;13.29;68;Nej;5-93240-Varpnäs.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/93240/period/corrected-archive/data.csv
105630;Vassbo;60.53;15.53;120;Nej;5-105630-Vassbo.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/105630/period/corrected-archive/data.csv
188810;Vassijaure;68.43;18.28;537;Nej;5-188810-Vassijaure.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/188810/period/corrected-archive/data.csv
97480;Vassunda;59.72;17.72;21.75;Ja;5-97480-Vassunda.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/97480/period/corrected-archive/data.csv
107010;Vattholma D;60.03;17.72;25;Ja;5-107010-Vattholma_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/107010/period/corrected-archive/data.csv
157980;Vaxborg;65.95;17.48;430;Nej;5-157980-Vaxborg.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/157980/period/corrected-archive/data.csv
72170;Veddige D;57.26;12.32;15.074;Ja;5-72170-Veddige_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/72170/period/corrected-archive/data.csv
145040;Vedjeön;64.06;15.37;290;Nej;5-145040-Vedjeön.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/145040/period/corrected-archive/data.csv
83150;Vedum;58.15;13.04;111.368;Ja;5-83150-Vedum.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/83150/period/corrected-archive/data.csv
73710;Vekafors;57.1;13.73;165;Nej;5-73710-Vekafors.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/73710/period/corrected-archive/data.csv
53290;Vellinge;55.47;13.01;10;Nej;5-53290-Vellinge.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/53290/period/corrected-archive/data.csv
123350;Vemdalsskalet;62.48;13.98;710;Nej;5-123350-Vemdalsskalet.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/123350/period/corrected-archive/data.csv
52550;Ven;55.91;12.68;25;Nej;5-52550-Ven.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/52550/period/corrected-archive/data.csv
93630;Viberg;59.53;13.85;90;Nej;5-93630-Viberg.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/93630/period/corrected-archive/data.csv
86720;Viby;58.42;16.17;55;Nej;5-86720-Viby.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/86720/period/corrected-archive/data.csv
97710;Vibynäs;59.17;17.45;12;Nej;5-97710-Vibynäs.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/97710/period/corrected-archive/data.csv
160960;Vidsel;65.88;20.13;180;Ja;5-160960-Vidsel.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/160960/period/corrected-archive/data.csv
160970;Vidsel Mo;65.88;20.15;182.566;Ja;5-160970-Vidsel_Mo.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/160970/period/corrected-archive/data.csv
53790;Viggarum;55.81;13.91;180;Nej;5-53790-Viggarum.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/53790/period/corrected-archive/data.csv
105560;Vikarbyn D;60.92;15.03;225;Nej;5-105560-Vikarbyn_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/105560/period/corrected-archive/data.csv
125710;Viken;62.38;15.17;264;Nej;5-125710-Viken.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/125710/period/corrected-archive/data.csv
137030;Viksbäcken;63.05;17.75;6;Nej;5-137030-Viksbäcken.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/137030/period/corrected-archive/data.csv
107020;Viksta;60.07;17.62;103;Nej;5-107020-Viksta.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/107020/period/corrected-archive/data.csv
146350;Vilhelmina A;64.58;16.84;348.198;Ja;5-146350-Vilhelmina_A.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/146350/period/corrected-archive/data.csv
64140;Villands Vånga;56.18;14.38;20;Nej;5-64140-Villands_Vånga.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/64140/period/corrected-archive/data.csv
94170;Villingsberg;59.28;14.7;148;Nej;5-94170-Villingsberg.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/94170/period/corrected-archive/data.csv
75400;Vimmerby;57.67;15.85;110;Nej;5-75400-Vimmerby.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/75400/period/corrected-archive/data.csv
156940;Vindel-Björkheden;65.82;16.71;350;Nej;5-156940-Vindel-Björkheden.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/156940/period/corrected-archive/data.csv
157930;Vindel-Storsjö;65.77;17.05;345;Nej;5-157930-Vindel-Storsjö.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/157930/period/corrected-archive/data.csv
149120;Vindeln-Sunnansjönäs;64.14;19.76;237;Ja;5-149120-Vindeln-Sunnansjönäs.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/149120/period/corrected-archive/data.csv
71380;Vinga A;57.63;11.6;18.205;Ja;5-71380-Vinga_A.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/71380/period/corrected-archive/data.csv
95030;Vingåker D;59.02;15.98;37.341;Ja;5-95030-Vingåker_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/95030/period/corrected-archive/data.csv
147710;Vinliden;64.63;17.87;480;Nej;5-147710-Vinliden.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/147710/period/corrected-archive/data.csv
63040;Vinslöv D;56.1;13.92;25;Nej;5-63040-Vinslöv_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/63040/period/corrected-archive/data.csv
94550;Vintersjöhöjden;59.92;14.35;250;Nej;5-94550-Vintersjöhöjden.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/94550/period/corrected-archive/data.csv
106500;Vintjärn;60.83;16.06;348;Nej;5-106500-Vintjärn.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/106500/period/corrected-archive/data.csv
96570;Virsbo;59.87;16.05;75;Nej;5-96570-Virsbo.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/96570/period/corrected-archive/data.csv
75190;Virserum-Rödmossa;57.29;15.57;212.619;Ja;5-75190-Virserum-Rödmossa.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/75190/period/corrected-archive/data.csv
78390;Visby D;57.62;18.3;46.388;Ja;5-78390-Visby_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/78390/period/corrected-archive/data.csv
78400;Visby Flygplats;57.66;18.34;42;Ja;5-78400-Visby_Flygplats.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/78400/period/corrected-archive/data.csv
84050;Visingsö A;58.09;14.41;93.582;Ja;5-84050-Visingsö_A.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/84050/period/corrected-archive/data.csv
84060;Visingsö D;58.07;14.36;110;Nej;5-84060-Visingsö_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/84060/period/corrected-archive/data.csv
126270;Viskan;62.46;16.43;70;Nej;5-126270-Viskan.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/126270/period/corrected-archive/data.csv
65310;Vissefjärda;56.51;15.62;114;Nej;5-65310-Vissefjärda.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/65310/period/corrected-archive/data.csv
98120;Vissvass;59.2;18.37;10;Nej;5-98120-Vissvass.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/98120/period/corrected-archive/data.csv
54420;Vitemölla;55.7;14.2;22;Nej;5-54420-Vitemölla.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/54420/period/corrected-archive/data.csv
103210;Vitsand D;60.33;13.01;150;Nej;5-103210-Vitsand_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/103210/period/corrected-archive/data.csv
181900;Vittangi;67.69;21.63;250;Nej;5-181900-Vittangi.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/181900/period/corrected-archive/data.csv
97540;Vittinge;59.9;17.02;53.613;Ja;5-97540-Vittinge.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/97540/period/corrected-archive/data.csv
54710;Vittskövle;55.85;14.13;12;Nej;5-54710-Vittskövle.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/54710/period/corrected-archive/data.csv
146510;Volgsele;64.73;16.79;390;Nej;5-146510-Volgsele.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/146510/period/corrected-archive/data.csv
53410;Vomb;55.66;13.53;25;Ja;5-53410-Vomb.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/53410/period/corrected-archive/data.csv
86520;Vrena;58.87;16.68;30.847;Ja;5-86520-Vrena.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/86520/period/corrected-archive/data.csv
63430;Vrå D;56.74;13.45;150;Nej;5-63430-Vrå_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/63430/period/corrected-archive/data.csv
171830;Vuoddas;66.41;21.78;200;Nej;5-171830-Vuoddas.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/171830/period/corrected-archive/data.csv
166870;Vuoggatjålme;66.58;16.35;500;Nej;5-166870-Vuoggatjålme.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/166870/period/corrected-archive/data.csv
170870;Vuollerim;66.43;20.6;106;Ja;5-170870-Vuollerim.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/170870/period/corrected-archive/data.csv
167850;Vuonatjviken;66.49;17.25;520;Nej;5-167850-Vuonatjviken.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/167850/period/corrected-archive/data.csv
64640;Väckelsång;56.65;14.92;155;Nej;5-64640-Väckelsång.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/64640/period/corrected-archive/data.csv
98590;Väddö;59.98;18.82;10;Nej;5-98590-Väddö.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/98590/period/corrected-archive/data.csv
84190;Väderstad;58.31;14.93;120;Nej;5-84190-Väderstad.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/84190/period/corrected-archive/data.csv
81350;Väderöarna Aut;58.58;11.07;20;Nej;5-81350-Väderöarna_Aut.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/81350/period/corrected-archive/data.csv
81620;Väderöbod;58.55;11.03;7;Nej;5-81620-Väderöbod.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/81620/period/corrected-archive/data.csv
136190;Vägersjön;63.32;16.4;440;Nej;5-136190-Vägersjön.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/136190/period/corrected-archive/data.csv
136580;Vällingberget;63.97;16.8;440;Nej;5-136580-Vällingberget.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/136580/period/corrected-archive/data.csv
98570;Vällnora D;59.96;18.34;21.723;Ja;5-98570-Vällnora_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/98570/period/corrected-archive/data.csv
82230;Vänersborg;58.35;12.36;47.996;Ja;5-82230-Vänersborg.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/82230/period/corrected-archive/data.csv
78230;Vänge;57.43;18.49;44.385;Ja;5-78230-Vänge.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/78230/period/corrected-archive/data.csv
97620;Vängsö;59.12;17.2;15;Nej;5-97620-Vängsö.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/97620/period/corrected-archive/data.csv
92390;Vännacka;59.55;12.12;150;Nej;5-92390-Vännacka.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/92390/period/corrected-archive/data.csv
139540;Vännäs D;63.92;19.81;100;Ja;5-139540-Vännäs_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/139540/period/corrected-archive/data.csv
83300;Väring;58.52;13.98;80;Nej;5-83300-Väring.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/83300/period/corrected-archive/data.csv
83550;Värmlandsnäs-Ekenäs D;58.9;13.24;50;Ja;5-83550-Värmlandsnäs-Ekenäs_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/83550/period/corrected-archive/data.csv
74110;Värnamo;57.18;14.05;140;Nej;5-74110-Värnamo.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/74110/period/corrected-archive/data.csv
75340;Värne;57.54;15.1;204.819;Nej;5-75340-Värne.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/75340/period/corrected-archive/data.csv
107180;Väsby;60.3;17.43;35;Nej;5-107180-Väsby.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/107180/period/corrected-archive/data.csv
93210;Väse D;59.37;13.85;54.417;Ja;5-93210-Väse_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/93210/period/corrected-archive/data.csv
135120;Västanbäck D;63.2;15.48;225;Nej;5-135120-Västanbäck_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/135120/period/corrected-archive/data.csv
116530;Västansjö D;61.88;16.54;55;Nej;5-116530-Västansjö_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/116530/period/corrected-archive/data.csv
150270;Västanträsk;64.45;20.41;140;Nej;5-150270-Västanträsk.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/150270/period/corrected-archive/data.csv
107650;Västanå;60.58;17.45;30;Nej;5-107650-Västanå.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/107650/period/corrected-archive/data.csv
78260;Västergarn;57.43;18.15;2;Nej;5-78260-Västergarn.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/78260/period/corrected-archive/data.csv
98080;Västerhaninge;59.11;18.11;26.493;Ja;5-98080-Västerhaninge.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/98080/period/corrected-archive/data.csv
126250;Västerlo D;62.41;16.66;105;Nej;5-126250-Västerlo_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/126250/period/corrected-archive/data.csv
85270;Västerlösa;58.44;15.38;75;Nej;5-85270-Västerlösa.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/85270/period/corrected-archive/data.csv
96170;Västermo;59.27;16.09;31.786;Ja;5-96170-Västermo.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/96170/period/corrected-archive/data.csv
98520;Västernäs;59.71;18.98;5;Nej;5-98520-Västernäs.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/98520/period/corrected-archive/data.csv
83340;Västerplana;58.56;13.35;128;Nej;5-83340-Västerplana.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/83340/period/corrected-archive/data.csv
145210;Västertåsjö D;64.36;15.7;293;Nej;5-145210-Västertåsjö_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/145210/period/corrected-archive/data.csv
76470;Västervik;57.72;16.47;33;Nej;5-76470-Västervik.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/76470/period/corrected-archive/data.csv
96350;Västerås;59.6;16.6;15.836;Ja;5-96350-Västerås.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/96350/period/corrected-archive/data.csv
96370;Västerås-Hässlö;59.59;16.63;6;Nej;5-96370-Västerås-Hässlö.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/96370/period/corrected-archive/data.csv
107260;Västland;60.44;17.62;23.5;Ja;5-107260-Västland.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/107260/period/corrected-archive/data.csv
138070;Västmarkum A;63.12;18.25;141.392;Ja;5-138070-Västmarkum_A.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/138070/period/corrected-archive/data.csv
107530;Västra Banken;60.88;17.93;5;Nej;5-107530-Västra_Banken.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/107530/period/corrected-archive/data.csv
98720;Västra Lagnö;59.53;18.75;8;Nej;5-98720-Västra_Lagnö.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/98720/period/corrected-archive/data.csv
85630;Västra Ny;58.65;15.05;120;Nej;5-85630-Västra_Ny.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/85630/period/corrected-archive/data.csv
93450;Västra Ämtervik;59.73;13.15;100;Nej;5-93450-Västra_Ämtervik.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/93450/period/corrected-archive/data.csv
103550;Västra Ärnäs;60.91;13.38;355;Nej;5-103550-Västra_Ärnäs.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/103550/period/corrected-archive/data.csv
95250;Västvalla;59.42;15.61;19.997;Ja;5-95250-Västvalla.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/95250/period/corrected-archive/data.csv
64510;Växjö A;56.85;14.83;198.861;Ja;5-64510-Växjö_A.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/64510/period/corrected-archive/data.csv
64520;Växjö D;56.88;14.83;162;Nej;5-64520-Växjö_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/64520/period/corrected-archive/data.csv
143600;Vågen;64.64;13.71;330;Nej;5-143600-Vågen.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/143600/period/corrected-archive/data.csv
114080;Våmhus D;61.14;14.42;196;Ja;5-114080-Våmhus_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/114080/period/corrected-archive/data.csv
85350;Vånga D;58.59;15.81;42.85;Ja;5-85350-Vånga_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/85350/period/corrected-archive/data.csv
82020;Vårgårda D;58.02;12.86;137;Ja;5-82020-Vårgårda_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/82020/period/corrected-archive/data.csv
82010;Vårgårda-Hägrunga;58.02;12.83;148;Nej;5-82010-Vårgårda-Hägrunga.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/82010/period/corrected-archive/data.csv
73190;Våthultström;57.32;13.43;163;Nej;5-73190-Våthultström.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/73190/period/corrected-archive/data.csv
52620;Weibullsholm;55.87;12.86;5;Nej;5-52620-Weibullsholm.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/52620/period/corrected-archive/data.csv
78540;Westö;57.89;18.76;20;Nej;5-78540-Westö.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/78540/period/corrected-archive/data.csv
97070;Wiad;59.11;17.72;22.238;Nej;5-97070-Wiad.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/97070/period/corrected-archive/data.csv
173900;Ylinenjärvi A;66.62;23.46;133.672;Ja;5-173900-Ylinenjärvi_A.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/173900/period/corrected-archive/data.csv
53260;Ystad;55.43;13.81;13.151;Ja;5-53260-Ystad.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/53260/period/corrected-archive/data.csv
53240;Ystad 2;55.43;13.81;15;Nej;5-53240-Ystad_2.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/53240/period/corrected-archive/data.csv
124040;Ytterberg D;62.07;14.49;470;Ja;5-124040-Ytterberg_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/124040/period/corrected-archive/data.csv
107370;Ytterboda;60.62;17.45;15;Nej;5-107370-Ytterboda.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/107370/period/corrected-archive/data.csv
124110;Ytterhogdal;62.18;14.95;263.585;Ja;5-124110-Ytterhogdal.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/124110/period/corrected-archive/data.csv
147020;Ytterrissjö D;64.03;17.78;369.4;Ja;5-147020-Ytterrissjö_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/147020/period/corrected-archive/data.csv
97290;Ytterselö D;59.41;17.27;16.964;Ja;5-97290-Ytterselö_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/97290/period/corrected-archive/data.csv
147170;Yxsjö;64.28;17.52;350;Nej;5-147170-Yxsjö.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/147170/period/corrected-archive/data.csv
85490;Zinkgruvan;58.81;15.13;213.468;Ja;5-85490-Zinkgruvan.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/85490/period/corrected-archive/data.csv
102530;Äggsjön;60.83;12.92;435;Nej;5-102530-Äggsjön.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/102530/period/corrected-archive/data.csv
84470;Älgarås D;58.79;14.32;144.299;Ja;5-84470-Älgarås_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/84470/period/corrected-archive/data.csv
75010;Älghult;57.01;15.57;217.586;Ja;5-75010-Älghult.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/75010/period/corrected-archive/data.csv
75030;Älmeshult;57.05;15.2;275;Nej;5-75030-Älmeshult.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/75030/period/corrected-archive/data.csv
53520;Älmhult;55.87;13.87;180;Nej;5-53520-Älmhult.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/53520/period/corrected-archive/data.csv
114150;Älvdalen 1;61.25;14.08;255;Nej;5-114150-Älvdalen_1.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/114150/period/corrected-archive/data.csv
114160;Älvdalen 2;61.25;14.03;250;Nej;5-114160-Älvdalen_2.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/114160/period/corrected-archive/data.csv
114140;Älvdalen A;61.25;14.04;251.633;Ja;5-114140-Älvdalen_A.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/114140/period/corrected-archive/data.csv
94440;Älvestorp;59.63;14.57;170;Nej;5-94440-Älvestorp.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/94440/period/corrected-archive/data.csv
106660;Älvgården;60.35;16.05;85;Nej;5-106660-Älvgården.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/106660/period/corrected-archive/data.csv
94560;Älvhöjden;60;14.79;340;Nej;5-94560-Älvhöjden.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/94560/period/corrected-archive/data.csv
