Id;Name; Latitude ; Longitude ;Height_m;Active; TempMean ; TempMinStation ; TempMaxStation ; TempMeanLink ; TempMinLink ; TempMaxLink ;;
162870;Luleå-Bergnäset; 65.57 ; 22.11 ;12.156;Ja; 2-162870-Luleå-Bergnäset.csv ; 19-162870-Luleå-Bergnäset.csv ; 20-Luleå-Bergnäset-65.5746.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/162870/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/162870/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/162870/period/corrected-archive/data.csv;;
104530;Siljansfors; 60.88 ; 14.38 ;260;Nej; 2-104530-Siljansfors.csv ; 19-104530-Siljansfors.csv ; 20-Siljansfors-60.8846.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/104530/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/104530/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/104530/period/corrected-archive/data.csv;;
105200;Rämshyttan; 60.33 ; 15.20 ;260;Nej; 2-105200-Rämshyttan.csv ; 19-105200-Rämshyttan.csv ; 20-Rämshyttan-60.3333.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/105200/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/105200/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/105200/period/corrected-archive/data.csv;;
87150;Harstena; 58.25 ; 17.01 ;5;Nej; 2-87150-Harstena.csv ; 19-87150-Harstena.csv ; 20-Harstena-58.2502.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/87150/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/87150/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/87150/period/corrected-archive/data.csv;;
137080;Forse; 63.15 ; 17.02 ;125.604;Ja; 2-137080-Forse.csv ; 19-137080-Forse.csv ; 20-Forse-63.1461.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/137080/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/137080/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/137080/period/corrected-archive/data.csv;;
95380;Grönbo; 59.64 ; 15.42 ;85;Nej; 2-95380-Grönbo.csv ; 19-95380-Grönbo.csv ; 20-Grönbo-59.6396.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/95380/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/95380/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/95380/period/corrected-archive/data.csv;;
135460;Hallhåxåsen A; 63.77 ; 15.33 ;375.391;Ja; 2-135460-Hallhåxåsen_A.csv ; 19-135460-Hallhåxåsen_A.csv ; 20-Hallhåxåsen A-63.7685.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/135460/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/135460/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/135460/period/corrected-archive/data.csv;;
105410;Sågmyra; 60.70 ; 15.33 ;257;Nej; 2-105410-Sågmyra.csv ; 19-105410-Sågmyra.csv ; 20-Sågmyra-60.7004.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/105410/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/105410/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/105410/period/corrected-archive/data.csv;;
157870;Buresjön A; 65.56 ; 17.86 ;394.05;Ja; 2-157870-Buresjön_A.csv ; 19-157870-Buresjön_A.csv ; 20-Buresjön A-65.558.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/157870/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/157870/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/157870/period/corrected-archive/data.csv;;
177920;Ritsem; 67.73 ; 17.47 ;521;Nej; 2-177920-Ritsem.csv ; 19-177920-Ritsem.csv ; 20-Ritsem-67.7261.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/177920/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/177920/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/177920/period/corrected-archive/data.csv;;
133050;Höglekardalen; 63.08 ; 13.75 ;594.865;Ja; 2-133050-Höglekardalen.csv ; 19-133050-Höglekardalen.csv ; 20-Höglekardalen-63.0785.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/133050/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/133050/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/133050/period/corrected-archive/data.csv;;
124110;Ytterhogdal; 62.18 ; 14.95 ;263.585;Ja; 2-124110-Ytterhogdal.csv ; 19-124110-Ytterhogdal.csv ; 20-Ytterhogdal-62.1817.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/124110/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/124110/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/124110/period/corrected-archive/data.csv;;
96210;Stenkvista; 59.32 ; 16.56 ;35;Nej; 2-96210-Stenkvista.csv ; 19-96210-Stenkvista.csv ; 20-Stenkvista-59.3221.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/96210/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/96210/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/96210/period/corrected-archive/data.csv;;
156850;Danasjö; 65.54 ; 16.54 ;652;Nej; 2-156850-Danasjö.csv ; 19-156850-Danasjö.csv ; 20-Danasjö-65.5374.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/156850/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/156850/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/156850/period/corrected-archive/data.csv;;
86330;Marviken; 58.55 ; 16.82 ;10;Nej; 2-86330-Marviken.csv ; 19-86330-Marviken.csv ; 20-Marviken-58.5491.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/86330/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/86330/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/86330/period/corrected-archive/data.csv;;
106360;Sandviken; 60.61 ; 16.79 ;65;Nej; 2-106360-Sandviken.csv ; 19-106360-Sandviken.csv ; 20-Sandviken-60.6103.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/106360/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/106360/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/106360/period/corrected-archive/data.csv;;
126300;Fränsta 2; 62.52 ; 16.21 ;110;Nej; 2-126300-Fränsta_2.csv ; 19-126300-Fränsta_2.csv ; 20-Fränsta 2-62.5165.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/126300/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/126300/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/126300/period/corrected-archive/data.csv;;
169860;Vajmat V; 66.51 ; 19.68 ;325;Nej; 2-169860-Vajmat_V.csv ; 19-169860-Vajmat_V.csv ; 20-Vajmat V-66.505.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/169860/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/169860/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/169860/period/corrected-archive/data.csv;;
83200;Skara-Stenum; 58.37 ; 13.52 ;130;Nej; 2-83200-Skara-Stenum.csv ; 19-83200-Skara-Stenum.csv ; 20-Skara-Stenum-58.37.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/83200/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/83200/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/83200/period/corrected-archive/data.csv;;
103050;Edebäck; 60.07 ; 13.55 ;155;Nej; 2-103050-Edebäck.csv ; 19-103050-Edebäck.csv ; 20-Edebäck-60.0666.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/103050/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/103050/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/103050/period/corrected-archive/data.csv;;
136491;Fjällsjö; 63.80 ; 16.41 ;215;Nej; 2-136491-Fjällsjö.csv ; 19-136491-Fjällsjö.csv ; 20-Fjällsjö-63.7972.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/136491/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/136491/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/136491/period/corrected-archive/data.csv;;
72290;Örby; 57.48 ; 12.70 ;90;No; 2-72290-Örby.csv ; 19-72290-Örby.csv ; 20-Örby-57.4833.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/72290/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/72290/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/72290/period/corrected-archive/data.csv;;
94450;Persberg; 59.75 ; 14.24 ;225;Nej; 2-94450-Persberg.csv ; 19-94450-Persberg.csv ; 20-Persberg-59.7497.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/94450/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/94450/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/94450/period/corrected-archive/data.csv;;
144530;The anchor water; 64.87 ; 14.25 ;460;No; 2-144530-The_anchor_water.csv ; 19-144530-The_anchor_water.csv ; 20-The anchor water-64.8666.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/144530/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/144530/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/144530/period/corrected-archive/data.csv;;
145260;Norråker; 64.43 ; 15.63 ;344;Nej; 2-145260-Norråker.csv ; 19-145260-Norråker.csv ; 20-Norråker-64.4309.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/145260/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/145260/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/145260/period/corrected-archive/data.csv;;
116650;Bjuråker; 61.85 ; 16.58 ;66;No; 2-116650-Bjuråker.csv ; 19-116650-Bjuråker.csv ; 20-Bjuråker-61.85.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/116650/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/116650/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/116650/period/corrected-archive/data.csv;;
106670;Gästrike-Hammarby 1; 60.55 ; 16.58 ;70;Nej; 2-106670-Gästrike-Hammarby_1.csv ; 19-106670-Gästrike-Hammarby_1.csv ; 20-Gästrike-Hammarby 1-60.5501.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/106670/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/106670/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/106670/period/corrected-archive/data.csv;;
114410;Hamra A; 61.66 ; 14.99 ;453.588;Ja; 2-114410-Hamra_A.csv ; 19-114410-Hamra_A.csv ; 20-Hamra A-61.6599.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/114410/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/114410/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/114410/period/corrected-archive/data.csv;;
97620;Vängsö; 59.12 ; 17.20 ;15;Nej; 2-97620-Vängsö.csv ; 19-97620-Vängsö.csv ; 20-Vängsö-59.1166.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/97620/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/97620/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/97620/period/corrected-archive/data.csv;;
76380;Tovehult; 57.64 ; 16.57 ;25;Nej; 2-76380-Tovehult.csv ; 19-76380-Tovehult.csv ; 20-Tovehult-57.642.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/76380/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/76380/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/76380/period/corrected-archive/data.csv;;
192830;Karesuando; 68.44 ; 22.45 ;330;Nej; 2-192830-Karesuando.csv ; 19-192830-Karesuando.csv ; 20-Karesuando-68.4421.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/192830/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/192830/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/192830/period/corrected-archive/data.csv;;
188820;Katterjåkk; 68.42 ; 18.17 ;513.911;Ja; 2-188820-Katterjåkk.csv ; 19-188820-Katterjåkk.csv ; 20-Katterjåkk-68.4207.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/188820/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/188820/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/188820/period/corrected-archive/data.csv;;
54330;Simrishamn; 55.54 ; 14.36 ;8;Nej; 2-54330-Simrishamn.csv ; 19-54330-Simrishamn.csv ; 20-Simrishamn-55.5449.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/54330/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/54330/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/54330/period/corrected-archive/data.csv;;
83610;Högstena; 58.23 ; 13.72 ;211;Nej; 2-83610-Högstena.csv ; 19-83610-Högstena.csv ; 20-Högstena-58.2333.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/83610/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/83610/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/83610/period/corrected-archive/data.csv;;
82250;Såtenäs D; 58.44 ; 12.69 ;55;Nej; 2-82250-Såtenäs_D.csv ; 19-82250-Såtenäs_D.csv ; 20-Såtenäs D-58.4397.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/82250/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/82250/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/82250/period/corrected-archive/data.csv;;
140360;Holmögadd A; 63.59 ; 20.76 ;6;Nej; 2-140360-Holmögadd_A.csv ; 19-140360-Holmögadd_A.csv ; 20-Holmögadd A-63.5949.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/140360/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/140360/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/140360/period/corrected-archive/data.csv;;
105370;Falun-Lugnet; 60.62 ; 15.66 ;161.395;Ja; 2-105370-Falun-Lugnet.csv ; 19-105370-Falun-Lugnet.csv ; 20-Falun-Lugnet-60.6185.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/105370/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/105370/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/105370/period/corrected-archive/data.csv;;
73390;Fägerhult; 57.65 ; 13.24 ;170;Nej; 2-73390-Fägerhult.csv ; 19-73390-Fägerhult.csv ; 20-Fägerhult-57.6468.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/73390/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/73390/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/73390/period/corrected-archive/data.csv;;
173900;Ylinenjärvi A; 66.62 ; 23.46 ;133.672;Ja; 2-173900-Ylinenjärvi_A.csv ; 19-173900-Ylinenjärvi_A.csv ; 20-Ylinenjärvi A-66.6223.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/173900/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/173900/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/173900/period/corrected-archive/data.csv;;
172770;Överkalix-Svartbyn A; 66.26 ; 22.84 ;61,024;Yes; 2-172770-Överkalix-Svartbyn_A.csv ; 19-172770-Överkalix-Svartbyn_A.csv ; 20-Överkalix-Svartbyn A-66.2618.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/172770/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/172770/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/172770/period/corrected-archive/data.csv;;
157720;Stensele; 65.07 ; 17.15 ;325;Nej; 2-157720-Stensele.csv ; 19-157720-Stensele.csv ; 20-Stensele-65.0706.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/157720/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/157720/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/157720/period/corrected-archive/data.csv;;
75040;Allgunnen; 57.07 ; 15.97 ;115;No; 2-75040-Allgunnen.csv ; 19-75040-Allgunnen.csv ; 20-Allgunnen-570666.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/75040/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/75040/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/75040/period/corrected-archive/data.csv;;
83270;Skara; 58.41 ; 13.44 ;115;Ja; 2-83270-Skara.csv ; 19-83270-Skara.csv ; 20-Skara-58.4072.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/83270/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/83270/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/83270/period/corrected-archive/data.csv;;
92370;Brunsberg; 59.62 ; 12.98 ;70;Nej; 2-92370-Brunsberg.csv ; 19-92370-Brunsberg.csv ; 20-Brunsberg-59.6166.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/92370/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/92370/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/92370/period/corrected-archive/data.csv;;
72450;Borås; 57.76 ; 12.95 ;135;Ja; 2-72450-Borås.csv ; 19-72450-Borås.csv ; 20-Borås-57.7611.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/72450/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/72450/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/72450/period/corrected-archive/data.csv;;
93220;Karlstad Flygplats; 59.44 ; 13.34 ;107;Ja; 2-93220-Karlstad_Flygplats.csv ; 19-93220-Karlstad_Flygplats.csv ; 20-Karlstad Flygplats-59.4446.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/93220/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/93220/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/93220/period/corrected-archive/data.csv;;
83040;Kymbo V; 58.08 ; 13.79 ;222;Nej; 2-83040-Kymbo_V.csv ; 19-83040-Kymbo_V.csv ; 20-Kymbo V-58.0794.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/83040/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/83040/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/83040/period/corrected-archive/data.csv;;
93360;Molkom; 59.62 ; 13.75 ;93;Nej; 2-93360-Molkom.csv ; 19-93360-Molkom.csv ; 20-Molkom-59.6166.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/93360/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/93360/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/93360/period/corrected-archive/data.csv;;
81560;Strömstad; 58.93 ; 11.20 ;20;Nej; 2-81560-Strömstad.csv ; 19-81560-Strömstad.csv ; 20-Strömstad-58.9333.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/81560/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/81560/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/81560/period/corrected-archive/data.csv;;
167860;Stenudden; 66.53 ; 17.67 ;453;Nej; 2-167860-Stenudden.csv ; 19-167860-Stenudden.csv ; 20-Stenudden-66.5343.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/167860/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/167860/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/167860/period/corrected-archive/data.csv;;
72150;Ringhals; 57.25 ; 12.10 ;10;Nej; 2-72150-Ringhals.csv ; 19-72150-Ringhals.csv ; 20-Ringhals-57.253.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/72150/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/72150/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/72150/period/corrected-archive/data.csv;;
114510;Lillhärdal; 61.85 ; 14.09 ;440;Nej; 2-114510-Lillhärdal.csv ; 19-114510-Lillhärdal.csv ; 20-Lillhärdal-61.8547.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/114510/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/114510/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/114510/period/corrected-archive/data.csv;;
94180;Kristinehamn; 59.31 ; 14.10 ;46.71;Ja; 2-94180-Kristinehamn.csv ; 19-94180-Kristinehamn.csv ; 20-Kristinehamn-59.3102.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/94180/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/94180/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/94180/period/corrected-archive/data.csv;;
154720;Klimpfjäll; 65.06 ; 14.79 ;594;Nej; 2-154720-Klimpfjäll.csv ; 19-154720-Klimpfjäll.csv ; 20-Klimpfjäll-65.062.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/154720/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/154720/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/154720/period/corrected-archive/data.csv;;
93240;Varpnäs; 59.40 ; 13.27 ;68;Nej; 2-93240-Varpnäs.csv ; 19-93240-Varpnäs.csv ; 20-Varpnäs-59.4042.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/93240/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/93240/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/93240/period/corrected-archive/data.csv;;
96550;Sala; 59.90 ; 16.66 ;57.575;Ja; 2-96550-Sala.csv ; 19-96550-Sala.csv ; 20-Sala-59.9036.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/96550/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/96550/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/96550/period/corrected-archive/data.csv;;
74440;Prästkulla; 57.72 ; 14.98 ;293.95;Ja; 2-74440-Prästkulla.csv ; 19-74440-Prästkulla.csv ; 20-Prästkulla-57.7236.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/74440/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/74440/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/74440/period/corrected-archive/data.csv;;
133570;Stora Stensjön Aut; 63.97 ; 13.73 ;680;Nej; 2-133570-Stora_Stensjön_Aut.csv ; 19-133570-Stora_Stensjön_Aut.csv ; 20-Stora Stensjön Aut-63.9687.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/133570/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/133570/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/133570/period/corrected-archive/data.csv;;
