InputID,TargetID,Distance
01_Bjdamm,53300,440948.483231326
01_Bjdamm,103410,206608.450763115
01_Bjdamm,103420,205917.928017183
01_Bjdamm,158740,673935.955204124
01_Bjdamm,85520,63143.0037664037
01_Bjdamm,63280,337731.505122594
01_Bjdamm,166910,830685.979705457
01_Bjdamm,104300,154087.97883473
01_Bjdamm,93360,134447.443605902
01_Bjdamm,104580,210194.317652792
01_Bjdamm,77170,224214.796613575
01_Bjdamm,73560,190377.949204621
01_Bjdamm,183980,1038487.62227737
01_Bjdamm,160790,711073.516642343
01_Bjdamm,75240,204341.046150387
01_Bjdamm,75250,205214.217766426
01_Bjdamm,81060,297994.2930912
01_Bjdamm,81050,298218.930472349
01_Bjdamm,133190,472978.923962059
01_Bjdamm,191900,1086793.81810169
01_Bjdamm,191910,1086814.19371031
01_Bjdamm,172680,875853.048666959
01_Bjdamm,170930,874699.738862379
01_Bjdamm,171920,877162.658083387
01_Bjdamm,83420,175808.740753732
01_Bjdamm,71190,321239.416413541
01_Bjdamm,179950,972541.955903028
01_Bjdamm,179960,972953.896728936
01_Bjdamm,114630,261083.593587393
01_Bjdamm,139340,519134.572964145
01_Bjdamm,86360,70087.0188013164
01_Bjdamm,86350,72750.2925582766
01_Bjdamm,86340,72060.1093054976
01_Bjdamm,86370,69077.3464434168
01_Bjdamm,98460,164723.862197333
01_Bjdamm,98510,169930.646114428
01_Bjdamm,145260,580257.036075312
01_Bjdamm,149540,658818.299770047
01_Bjdamm,149560,659102.823594564
01_Bjdamm,86480,72424.0573909011
01_Bjdamm,74390,191808.266915535
01_Bjdamm,78040,273190.05098677
01_Bjdamm,63220,339971.892938269
01_Bjdamm,172940,903309.78087691
01_Bjdamm,183760,963436.290587867
01_Bjdamm,183750,962729.728882278
01_Bjdamm,182910,1006041.13120449
01_Bjdamm,149340,625917.310452386
01_Bjdamm,161790,735835.712037495
01_Bjdamm,161770,727814.804728642
01_Bjdamm,83450,171361.786847333
01_Bjdamm,171820,847347.076322335
01_Bjdamm,95490,69510.244869857
01_Bjdamm,188830,1030882.73562187
01_Bjdamm,72160,316118.476983971
01_Bjdamm,64600,375269.479043816
01_Bjdamm,86570,59544.5334383517
01_Bjdamm,177920,950112.79874282
01_Bjdamm,177930,950027.099147022
01_Bjdamm,78300,240491.303156534
01_Bjdamm,65730,339384.427885599
01_Bjdamm,65160,332120.941704682
01_Bjdamm,73480,229872.42963196
01_Bjdamm,162790,754268.912177356
01_Bjdamm,112080,275219.580540273
01_Bjdamm,182810,955733.242286295
01_Bjdamm,96560,85699.1134385403
01_Bjdamm,178680,917957.481778862
01_Bjdamm,54230,440671.723759969
01_Bjdamm,98170,167085.47199006
01_Bjdamm,54330,421236.84213107
01_Bjdamm,108100,186685.952157896
01_Bjdamm,139110,470511.102255556
01_Bjdamm,139120,470385.656874737
01_Bjdamm,83270,173292.880973148
01_Bjdamm,83620,173138.363220142
01_Bjdamm,83240,168270.29040197
01_Bjdamm,83200,171605.970401456
01_Bjdamm,83260,180240.998342942
01_Bjdamm,98160,157243.290917575
01_Bjdamm,150450,668695.42110649
01_Bjdamm,151380,657793.130298062
01_Bjdamm,54290,427912.025141948
01_Bjdamm,124390,394069.176857411
01_Bjdamm,63230,351770.378939793
01_Bjdamm,53200,460891.117735719
01_Bjdamm,81220,291760.870933977
01_Bjdamm,84580,68852.5191806031
01_Bjdamm,88580,143607.182641613
01_Bjdamm,86440,58845.8560891288
01_Bjdamm,154730,658241.644238465
01_Bjdamm,157720,654065.798877464
01_Bjdamm,54400,409709.685420008
01_Bjdamm,167860,818831.44365348
01_Bjdamm,97400,120080.17500265
01_Bjdamm,97200,112606.007649457
01_Bjdamm,98210,118329.969853844
01_Bjdamm,98230,118329.969853844
01_Bjdamm,77180,244608.778013715
01_Bjdamm,178860,928558.510010745
01_Bjdamm,105220,137443.974756538
01_Bjdamm,133570,541863.73460746
01_Bjdamm,158850,716528.232902832
01_Bjdamm,112530,357217.145808276
01_Bjdamm,149570,663268.257808875
01_Bjdamm,132620,500981.775989411
01_Bjdamm,132170,497201.177776558
01_Bjdamm,132180,499140.9088938
01_Bjdamm,123480,428394.929423685
01_Bjdamm,163920,811389.111412775
01_Bjdamm,163900,808247.437024964
01_Bjdamm,81560,276521.34747227
01_Bjdamm,135520,516192.837372832
01_Bjdamm,94580,99958.9771295743
01_Bjdamm,94660,102144.655027285
01_Bjdamm,159970,759972.884992332
01_Bjdamm,127240,361127.768371535
01_Bjdamm,127310,375883.904938132
01_Bjdamm,93520,177413.342738033
01_Bjdamm,93340,123460.31010207
01_Bjdamm,98490,163955.776263313
01_Bjdamm,81340,265648.756051045
01_Bjdamm,124020,326416.417975059
01_Bjdamm,124030,325943.355766141
01_Bjdamm,99330,231768.805131455
01_Bjdamm,99270,201324.655208487
01_Bjdamm,99280,201273.915103916
01_Bjdamm,140200,512485.176581741
01_Bjdamm,132030,469955.555137547
01_Bjdamm,113410,317910.246401936
01_Bjdamm,113420,315054.82514604
01_Bjdamm,71470,288517.296743734
01_Bjdamm,99450,202159.741361744
01_Bjdamm,117160,235789.116149792
01_Bjdamm,113110,272796.963652138
01_Bjdamm,178970,976623.836319658
01_Bjdamm,73660,187376.036581515
01_Bjdamm,169790,806085.003986061
01_Bjdamm,74300,211983.550814826
01_Bjdamm,188840,1034061.95220016
01_Bjdamm,189760,1018785.5641889
01_Bjdamm,126290,364406.40768691
01_Bjdamm,71430,297346.852948469
01_Bjdamm,63600,304968.774683164
01_Bjdamm,63590,306624.552641106
01_Bjdamm,85020,144484.714961407
01_Bjdamm,133160,473719.680685493
01_Bjdamm,82190,234790.984164394
01_Bjdamm,97100,109697.65333923
01_Bjdamm,86010,134646.955383904
01_Bjdamm,122260,401931.210974784
01_Bjdamm,155910,724237.087089642
01_Bjdamm,72090,301777.145351308
01_Bjdamm,140500,561548.194178256
01_Bjdamm,140480,558029.511267224
01_Bjdamm,108170,202129.207524028
01_Bjdamm,65020,354530.153487851
01_Bjdamm,97520,116127.170149089
01_Bjdamm,64400,289584.326925434
01_Bjdamm,55570,364356.10941735
01_Bjdamm,95640,61298.2862079299
01_Bjdamm,107450,186661.499544867
01_Bjdamm,88570,133977.962790051
01_Bjdamm,86130,117580.717169053
01_Bjdamm,72080,321414.688331452
01_Bjdamm,188810,1032021.94000598
01_Bjdamm,52550,418698.966526153
01_Bjdamm,160960,771233.873087169
01_Bjdamm,160970,770954.019178324
01_Bjdamm,137030,436481.625216654
01_Bjdamm,146350,598217.80353776
01_Bjdamm,94170,73913.9785994074
01_Bjdamm,156940,735840.672371416
01_Bjdamm,157930,730866.778493034
01_Bjdamm,149120,587945.498413788
01_Bjdamm,71380,311497.490714836
01_Bjdamm,95030,19149.9590931319
01_Bjdamm,106500,179039.565208581
01_Bjdamm,78390,222069.984127842
01_Bjdamm,78400,221474.751842878
01_Bjdamm,84060,156377.752541135
01_Bjdamm,84050,155850.845975673
01_Bjdamm,65310,302775.441920777
01_Bjdamm,166870,819246.250792126
01_Bjdamm,81350,292796.127850812
01_Bjdamm,81620,295454.021841097
01_Bjdamm,82230,231037.176388476
01_Bjdamm,97620,70162.1845616374
01_Bjdamm,139540,558641.748321763
01_Bjdamm,83340,169276.439437002
01_Bjdamm,76470,169718.522554074
01_Bjdamm,96350,53937.7380443235
01_Bjdamm,96370,54388.297808696
01_Bjdamm,138070,451048.727212934
01_Bjdamm,107530,213638.265627256
01_Bjdamm,64520,271459.379319216
01_Bjdamm,64510,273545.134229694
01_Bjdamm,64560,266555.708899675
01_Bjdamm,82010,227436.026310031
01_Bjdamm,173900,906491.880168776
01_Bjdamm,53260,440848.36951668
01_Bjdamm,85490,68164.0846356687
01_Bjdamm,114160,250674.832461071
01_Bjdamm,114140,250528.456155369
01_Bjdamm,161910,763854.734733592
01_Bjdamm,62180,375924.47903013
01_Bjdamm,83540,161256.197143534
01_Bjdamm,134520,522430.099166164
01_Bjdamm,106570,194925.179558898
01_Bjdamm,106580,195521.051087987
01_Bjdamm,92030,189437.407614743
01_Bjdamm,133230,490050.147367446
01_Bjdamm,133260,493667.118357401
01_Bjdamm,147100,554764.749670957
01_Bjdamm,147090,554768.033597145
01_Bjdamm,94050,94068.8968680588
01_Bjdamm,82650,224182.327357087
01_Bjdamm,77220,216853.571564346
01_Bjdamm,77210,216751.103277686
01_Bjdamm,66040,353645.179611423
01_Bjdamm,66120,338135.216294752
01_Bjdamm,66110,337910.975324015
01_Bjdamm,84260,111400.441770556
01_Bjdamm,72290,273264.375820467
01_Bjdamm,95160,47916.0124126042
01_Bjdamm,95170,41478.7817092578
01_Bjdamm,95130,53969.298390442
01_Bjdamm,108640,184519.437940226
01_Bjdamm,52510,416509.338624797
01_Bjdamm,138240,493055.867845699
01_Bjdamm,108320,196905.850686647
01_Bjdamm,78280,264929.941613393
01_Bjdamm,134100,445439.767649254
01_Bjdamm,134110,449787.709551145
01_Bjdamm,102200,223219.723757645
01_Bjdamm,102210,225853.52595936
01_Bjdamm,172790,858106.425836188
01_Bjdamm,172770,857956.456610333
03_Korpis,154860,646164.50587803
03_Korpis,188790,954164.359411483
03_Korpis,158990,692408.924011078
03_Korpis,97280,54605.7046090517
03_Korpis,117330,193082.009187143
03_Korpis,75040,315156.819311864
03_Korpis,99090,131863.032461991
03_Korpis,178790,838716.674296088
03_Korpis,82000,354584.081330299
03_Korpis,73250,351520.073482415
03_Korpis,167710,694967.874589267
03_Korpis,97390,45495.2001355651
03_Korpis,159880,651813.944737017
03_Korpis,92410,257406.244541825
03_Korpis,84660,167920.326249232
03_Korpis,94370,171536.106423785
03_Korpis,97260,59088.1210346407
03_Korpis,116650,228496.324175085
03_Korpis,151290,566894.684145558
03_Korpis,151280,566755.355961987
03_Korpis,53650,505562.133010085
03_Korpis,142030,520635.990623736
03_Korpis,83640,277679.000216055
03_Korpis,92170,297165.724044079
03_Korpis,92130,297877.950520864
03_Korpis,132110,460386.287375175
03_Korpis,83170,259485.344971273
03_Korpis,105310,123039.184640949
03_Korpis,105280,123406.987914992
03_Korpis,105260,116172.646361279
03_Korpis,72450,336471.65163009
03_Korpis,138270,407997.244490587
03_Korpis,145450,553778.740708205
03_Korpis,78240,280077.437411255
03_Korpis,84620,223937.057836732
03_Korpis,136610,373208.413061994
03_Korpis,123460,373087.760518348
03_Korpis,94390,171052.284523885
03_Korpis,107120,57605.4098339676
03_Korpis,116480,221666.552805469
03_Korpis,116490,226275.920575234
03_Korpis,156770,606561.449687071
03_Korpis,156790,615960.329337517
03_Korpis,105640,123368.8689909
03_Korpis,123060,319326.162514222
03_Korpis,96120,72255.3743558475
03_Korpis,132590,516125.214798772
03_Korpis,115230,188983.564007958
03_Korpis,115220,189934.668496739
03_Korpis,107440,103036.409235696
03_Korpis,65360,368059.441249063
03_Korpis,97370,19713.0390576576
03_Korpis,82380,302881.401700378
03_Korpis,96230,64341.8440012418
03_Korpis,96190,64863.9333592919
03_Korpis,181970,919392.807293122
03_Korpis,86090,195551.59198629
03_Korpis,52230,559140.116644371
03_Korpis,52240,559142.909669151
03_Korpis,105370,125069.816860016
03_Korpis,162800,676511.539448957
03_Korpis,95320,96733.8138827186
03_Korpis,107140,60348.7162828304
03_Korpis,107130,60444.5423763187
03_Korpis,125020,264763.427335714
03_Korpis,118610,160768.657794073
03_Korpis,85410,146786.752501265
03_Korpis,122360,407220.35466929
03_Korpis,96040,96929.0655464387
03_Korpis,112510,350915.780854205
03_Korpis,106100,63146.8821935177
03_Korpis,148050,478336.600765724
03_Korpis,148040,477737.12285895
03_Korpis,126300,304982.237152664
03_Korpis,63530,408491.670366783
03_Korpis,151550,604022.138744206
03_Korpis,84390,218900.780196242
03_Korpis,160750,617057.846888834
03_Korpis,160740,619828.274136304
03_Korpis,79580,241994.852796601
03_Korpis,78550,234890.855087688
03_Korpis,134410,450772.763606335
03_Korpis,134460,462474.173411499
03_Korpis,155790,623107.476429473
03_Korpis,76420,239497.450139469
03_Korpis,62550,428831.953957979
03_Korpis,89240,195774.378544652
03_Korpis,89230,195573.590824387
03_Korpis,127600,245641.234674309
03_Korpis,108300,119194.550351254
03_Korpis,84610,254004.607138689
03_Korpis,145130,497277.251124335
03_Korpis,147570,578438.086324206
03_Korpis,147560,578639.434210958
03_Korpis,87360,137662.852590923
03_Korpis,103090,193253.187654895
03_Korpis,144300,545108.693418596
03_Korpis,144310,544270.967303241
03_Korpis,180760,833331.939969251
03_Korpis,180740,834599.339113704
03_Korpis,107400,92726.0824032165
03_Korpis,107420,99686.6686443977
03_Korpis,84520,191745.759782526
03_Korpis,71420,381871.757716048
03_Korpis,72420,371275.469827582
03_Korpis,74180,333445.897091803
03_Korpis,62260,464857.431881847
03_Korpis,135460,450693.662365556
03_Korpis,135440,444606.85395559
03_Korpis,62400,431018.757080083
03_Korpis,62410,433963.760452972
03_Korpis,114410,237712.057954773
03_Korpis,62530,420740.008313025
03_Korpis,64020,446371.475925519
03_Korpis,163950,756659.543035315
03_Korpis,163960,755372.417300992
03_Korpis,170670,723310.917686656
03_Korpis,161780,645119.183661407
03_Korpis,87150,175360.583783837
03_Korpis,87140,175323.92034197
03_Korpis,161650,705408.961688642
03_Korpis,62030,498262.107598809
03_Korpis,62040,497209.888081807
03_Korpis,155970,675600.743438031
03_Korpis,155960,672892.285023762
03_Korpis,138390,432446.062253298
03_Korpis,78250,285261.578654082
03_Korpis,73230,344819.291289613
03_Korpis,68550,327549.334708981
03_Korpis,68560,327726.730286263
03_Korpis,140360,460430.285212434
03_Korpis,75520,229046.763568156
03_Korpis,146050,477994.495687734
03_Korpis,125450,345233.712477058
03_Korpis,125440,345488.031349471
03_Korpis,98290,98654.1238000223
03_Korpis,149160,511466.996422835
03_Korpis,83190,291503.908372537
03_Korpis,128370,314968.731233378
03_Korpis,63160,438724.88426085
03_Korpis,91520,293213.767654888
03_Korpis,145340,532892.736889566
03_Korpis,83610,267192.119072965
03_Korpis,91660,293433.278567126
03_Korpis,117370,201196.00771319
03_Korpis,53530,488152.301804389
03_Korpis,112540,330025.471322622
03_Korpis,147270,516220.777428958
03_Korpis,169880,768486.914416968
03_Korpis,136420,430603.788427362
03_Korpis,136410,430538.260838526
03_Korpis,139260,423333.254196967
03_Korpis,74470,287851.765199496
03_Korpis,74460,293102.612376116
03_Korpis,74450,289811.877159882
03_Korpis,163940,737618.531745638
03_Korpis,66420,354071.78968704
03_Korpis,168910,770030.993501265
03_Korpis,192830,993682.798946702
03_Korpis,192840,993568.472938125
03_Korpis,84310,212163.888982439
03_Korpis,64130,428467.907152051
03_Korpis,93230,216960.902525618
03_Korpis,93220,222186.964107148
03_Korpis,188820,959540.42586318
03_Korpis,188850,959487.135239444
03_Korpis,189780,952132.372846292
03_Korpis,106160,51434.7693622651
03_Korpis,85460,174883.321818536
03_Korpis,94190,142961.663836828
03_Korpis,73610,391578.684546032
03_Korpis,180960,906983.88748966
03_Korpis,154720,596928.433483389
03_Korpis,95540,109666.702246484
03_Korpis,150640,577206.644959928
03_Korpis,124320,342508.818898356
03_Korpis,124300,340052.831057954
03_Korpis,86420,136141.307517979
03_Korpis,182720,847611.611634606
03_Korpis,173960,836309.121178475
03_Korpis,133500,488032.602540721
03_Korpis,137040,360960.101713514
03_Korpis,64030,458267.996232865
03_Korpis,54550,471633.145665176
03_Korpis,82360,316323.642874084
03_Korpis,136090,375021.132518203
03_Korpis,117430,210274.667609972
03_Korpis,114270,221260.878950461
03_Korpis,167980,788507.093455118
03_Korpis,167990,788489.757418864
03_Korpis,85650,153875.680482491
03_Korpis,182930,920146.94027582
03_Korpis,171790,746316.72533847
03_Korpis,87450,125935.891005441
03_Korpis,87440,125914.399989921
03_Korpis,192710,946172.89984438
03_Korpis,180770,842247.80299089
03_Korpis,91620,303580.895325279
03_Korpis,85250,180525.948267874
03_Korpis,63510,383614.093977748
03_Korpis,63050,478705.751879766
03_Korpis,81130,351596.63481986
03_Korpis,123070,331957.66575787
03_Korpis,53440,515054.730380977
03_Korpis,128390,317768.189952497
03_Korpis,83460,252660.249543617
03_Korpis,102190,256888.508518033
03_Korpis,83130,297287.481084155
03_Korpis,127140,269610.513020163
03_Korpis,85040,225335.356101277
03_Korpis,85050,225525.147965693
03_Korpis,180750,836841.195800805
03_Korpis,53360,534206.670045537
03_Korpis,53370,532389.318433951
03_Korpis,52350,533311.449351795
03_Korpis,53300,530031.426445478
03_Korpis,103410,216446.250269484
03_Korpis,103420,215841.31870079
03_Korpis,158740,598182.429656707
03_Korpis,85520,158703.021448607
03_Korpis,63280,428734.355764784
03_Korpis,166910,766243.589874054
03_Korpis,104300,146304.806796656
03_Korpis,93360,195763.585657309
03_Korpis,104580,195617.582485054
03_Korpis,77170,282904.725908575
03_Korpis,73560,285819.84794121
03_Korpis,183980,955130.845660665
03_Korpis,160790,629534.480936933
03_Korpis,75240,282369.451197792
03_Korpis,75250,283385.01790139
03_Korpis,81060,388537.303435543
03_Korpis,81050,388758.605851021
03_Korpis,133190,432910.846197823
03_Korpis,191900,1008528.40457681
03_Korpis,191910,1008543.28319382
03_Korpis,172680,791539.594170111
03_Korpis,170930,794372.06346359
03_Korpis,171920,796511.760651726
03_Korpis,83420,264939.335718288
03_Korpis,71190,416644.318307609
03_Korpis,179950,899071.500231878
03_Korpis,179960,899493.37060342
03_Korpis,114630,227021.510281848
03_Korpis,139340,435159.924389512
03_Korpis,86360,146780.465341169
03_Korpis,86350,148478.417060068
03_Korpis,86340,150640.869304748
03_Korpis,86370,148653.875547035
03_Korpis,98460,84732.8831320763
03_Korpis,98510,85454.6731191121
03_Korpis,145260,520021.774280579
03_Korpis,149540,578947.67125202
03_Korpis,149560,579664.104776799
03_Korpis,86480,116801.380703951
03_Korpis,74390,282942.085740454
03_Korpis,78040,311739.219593755
03_Korpis,63220,428966.455489616
03_Korpis,172940,819717.706683687
03_Korpis,183760,878592.919773164
03_Korpis,183750,877877.190307088
03_Korpis,182910,923420.568718376
03_Korpis,149340,544273.456073051
03_Korpis,161790,650519.455806246
03_Korpis,161770,642179.809453769
03_Korpis,83450,259724.045217754
03_Korpis,171820,764443.372852403
03_Korpis,95490,92634.3419962925
03_Korpis,188830,960312.04704684
03_Korpis,72160,411692.989614645
03_Korpis,64600,461387.285279973
03_Korpis,86570,94969.5305796365
03_Korpis,177920,881033.701323168
03_Korpis,177930,880963.010991468
03_Korpis,78300,268677.628396757
03_Korpis,65730,418889.506935766
03_Korpis,65160,411986.194887213
03_Korpis,73480,325485.029419078
03_Korpis,162790,666777.269361642
03_Korpis,112080,281419.259892805
03_Korpis,182810,873517.581897503
03_Korpis,96560,30856.2695027138
03_Korpis,178680,845358.946900094
03_Korpis,54230,525332.452433465
03_Korpis,98170,113423.090092122
03_Korpis,54330,505409.199339631
03_Korpis,108100,93674.3900903741
03_Korpis,139110,387360.620916744
03_Korpis,139120,387227.456897037
03_Korpis,83270,267233.393889229
03_Korpis,83620,267044.447622027
03_Korpis,83240,262456.479640406
03_Korpis,83200,265917.339680945
03_Korpis,83260,273956.987235187
03_Korpis,98160,101632.392916356
03_Korpis,150450,583301.568801377
03_Korpis,151380,571618.172091407
03_Korpis,54290,512177.936615073
03_Korpis,124390,354755.201220538
03_Korpis,63230,443229.064680644
03_Korpis,53200,549526.739202041
03_Korpis,81220,379324.888334856
03_Korpis,84580,161967.372611043
03_Korpis,88580,117931.768138341
03_Korpis,86440,130303.152621326
03_Korpis,154730,603479.952659427
03_Korpis,157720,584890.593581287
03_Korpis,54400,494825.267214919
03_Korpis,167860,748426.314845547
